user_id,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,cat_10,cat_11,cat_12,cat_13,cat_14,cat_15,cat_16,cat_17,cat_18,cat_19,cat_20,cat_21,cat_22,cat_23,cat_24,cat_25,cat_26,cat_27,cat_28,cat_29,cat_30,cat_31,cat_32,cat_33,cat_34,cat_35,cat_36,cat_37,cat_38,cat_39,cat_40,cat_41,cat_42,cat_43,cat_44,cat_45,cat_46,cat_47,cat_48,cat_49,cat_50,cat_51,cat_52,cat_53,cat_54,cat_55,cat_56,cat_57,cat_58,cat_59,cat_60,cat_61,cat_62,cat_63,cat_64,cat_65,cat_66,cat_67,cat_68,cat_69,cat_70,cat_71,cat_72,cat_73,cat_74,cat_75,cat_76,cat_77,cat_78,cat_79,cat_80,cat_81,cat_82,cat_83,cat_84,cat_85,cat_86,cat_87,cat_88,cat_89,cat_90,cat_91,cat_92,cat_93,cat_94,cat_95,cat_96,cat_97,cat_98,cat_99,cat_100,cat_101,cat_102,cat_103,cat_104,cat_105,cat_106,cat_107,cat_108,cat_109,cat_110,cat_111,cat_112,cat_113,cat_114,cat_115,cat_116,cat_117,cat_118,cat_119,cat_120
26,0.25307663533509217,0.442897334680749,0.6434055959513212,0.20258767113721454,0.6234136276012847,0.7438113895156117,0.5985778256096079,0.8687609242495763,0.6488076081027538,0.9537100379725221,0.17434392446651048,0.763310512871125,0.2521143588209729,0.4061467821087199,0.04573509755328331,0.09077462884933407,0.202867265405692,0.8492111241445366,0.035418208219088365,0.5722044612286143,0.7504451206894353,0.6060260322731783,0.025399115933586125,0.4560499823005605,0.5572406765169231,0.4705448396490569,0.5713370796406979,0.73561028916752,0.1613203762367953,0.7773882454577985,0.8983968113618185,0.8357436352214044,0.8929422699045048,0.06626684723258502,0.5129553766363439,0.07740600791954344,0.5255708659652238,0.2367218221083146,0.5462932132605902,0.8701641644553093,0.5089374125507828,0.577072138867139,0.10201297217993721,0.9690198698984137,0.5127520173518569,0.6136657994988048,0.9218438443851373,0.15212787994316546,0.4208708640694031,0.19370616247862127,0.5276118426597393,0.614462852415359,0.4468287865668087,0.9068843028332472,0.6248782400353131,0.9396121189196647,0.834714926999066,0.4633324151154078,0.6608609517942136,0.09732015704894992,0.4797740119721683,0.6600136088290911,0.012365953906082416,0.5131023186635331,0.7240420878683737,0.27185805775933125,0.21246120902234145,0.29441140539715693,0.9188843448204155,0.774964026362284,0.2328565806840529,0.08500641057623537,0.047416340842223015,0.27653841056271156,0.7800534241858309,0.09826061645111417,0.42196107718472387,0.2993930390811842,0.3121882084893627,0.7710235537444147,0.7599239301684653,0.056782909138416326,0.5029455351871152,0.31565358727668713,0.4258121380189809,0.47087772751549484,0.4366009915019725,0.09360552769943475,0.12014613077298542,0.3257782237511988,0.05410544391114236,0.2775477592586577,0.37958585493632624,0.12539750021079255,0.6643033526491953,0.26852687685908794,0.21480866323601755,0.26931365945399943,0.5814006076505361,0.35690375593292456,0.876050931799789,0.6867169185733725,0.3088972438362032,0.8549764784459591,0.19984602015006248,0.8228303281043279,0.159313947251714,0.413510791298773,0.04045524395199762,0.8596382298632607,0.7601548293693268,0.14680817790002199,0.41107737082205253,0.6130946893412063,0.403955349832113,0.22982722705649372,0.4784731494159683,0.3947177880476499,0.38037011012794975,0.9158181636146909
27,0.9306755723455498,0.5989922554444673,0.28596059188874035,0.8989987693534409,0.19092924386546872,0.9662471771487703,0.4262768257892072,0.8359141146105221,0.7333178373797289,0.8755346206506275,0.22160525006235798,0.9364557634815975,0.02327050450053636,0.2182685256040704,0.03605327453170182,0.8873803130461493,0.966611664981028,0.1405007983288743,0.18369386715557723,0.7807254528932099,0.6753869163326606,0.7826702269849164,0.053642893197808794,0.9305478727298918,0.4961790184979198,0.852420595122853,0.4573781814689656,0.921117419648513,0.23303035958012686,0.4003402028694011,0.4902940142239829,0.5321889946125536,0.11465260381806264,0.09119800263401212,0.9352608599449309,0.950199510617757,0.2249084529483899,0.11858519623801822,0.9349770119628847,0.1194372532464607,0.4989884767451994,0.6942584806464157,0.2713029842200516,0.9390021806818394,0.6206897218252126,0.031677391501597096,0.9414873157401215,0.5392577271556134,0.4335456566456234,0.31232809397909456,0.5805034907421964,0.23146311537544517,0.1383483241862442,0.1551192642487298,0.6538745355232287,0.3213089726936892,0.6743279913958218,0.5249712999816759,0.44217850644363954,0.07679193920238692,0.537448503296489,0.8530265644973797,0.3745492607179042,0.3163099931052049,0.3221310785632304,0.1872826528953836,0.9490142644650175,0.33055585392490927,0.47844608534366806,0.15259769822823122,0.49193875592802716,0.9028874729850079,0.9604604026620628,0.7551255645599698,0.3758663642813046,0.5586187026666756,0.7477710854179442,0.3021056426660471,0.6013979480781032,0.39564953790607305,0.4816200051594848,0.21747342264832092,0.7666988788299378,0.30899664223519585,0.7526638318992402,0.914798932269523,0.3207697949493843,0.7890922274487301,0.2980306461768243,0.9172446567602833,0.20067113366714773,0.22189600632667938,0.7977009493581042,0.9310908955542446,0.8976621057052722,0.8219563940022445,0.07782180008424955,0.7247812921284991,0.33985877819726984,0.7577593057446413,0.7417292916446494,0.3184112220210097,0.6218821310618755,0.27896037160500997,0.7506439152141114,0.9126772661590623,0.8266161682200371,0.9972431960636802,0.9825777347662796,0.8250727853848147,0.3587007490714017,0.7457946961153795,0.46448251891452985,0.9373222312890376,0.8143806083785301,0.6900795623910807,0.6391925343178868,0.6766880567170561,0.035781844680783714,0.6199780464014845
28,0.5826662515452762,0.32011109216671274,0.930859922746274,0.3384856772273285,0.24653123513716113,0.45397580737754617,0.15881345771620292,0.08645466481186881,0.06321725511932197,0.22304784120459387,0.21331538200488454,0.9420836428340176,0.6962080263514097,0.37335938610285924,0.8019539915137543,0.07022115493923586,0.44913584500014825,0.6044599463303517,0.556710518300695,0.3249481800733002,0.39646916863490755,0.9466429882079647,0.7999143018981414,0.7594247241361375,0.2598617060390419,0.7888262273647485,0.23651366651552952,0.904446551995352,0.6967607497480509,0.624861702940648,0.8786079058123231,0.8852415408441103,0.3752694176969438,0.3655788984122117,0.4510247945180367,0.9038501594814895,0.5847977659380856,0.07792990588362736,0.03897283710148702,0.8347641380617774,0.747465007610138,0.41201381607830145,0.4575061422493021,0.5044007659243435,0.2788747201143432,0.6269303030608783,0.6895219986124482,0.8849346431188149,0.8792445928645387,0.11353099507540632,0.8172335049352262,0.8287883589543963,0.46026002968339386,0.08867738086420274,0.8736535991272179,0.6164988586603964,0.18547503734075943,0.9394684433091189,0.8699435540661683,0.9702993765274317,0.9362016026034439,0.2662324118240509,0.219858026693721,0.3853826179138641,0.3816938559795987,0.22624475916119335,0.8171896614844242,0.6033957612339239,0.4025787889048653,0.9117038114468975,0.7653832550545633,0.030964525668499276,0.6343576744704408,0.6099905380971381,0.5053203361317947,0.30403335679006804,0.23152875089841718,0.9196879455669328,0.5407959456208703,0.4106004908081995,0.9762523091005717,0.36920293324550146,0.4130240377569252,0.4756391696271304,0.6741272052605747,0.6607224740255517,0.9977982533168301,0.16057761053286812,0.5894212273703325,0.6320310696196878,0.24730356293795874,0.4141850506342689,0.9798116466772959,0.8525162581935274,0.6834451473664219,0.768056676448531,0.3416850946071932,0.7471588013096532,0.7938976979010272,0.20619544638227905,0.003005795964270863,0.5623979697312991,0.9135537466676826,0.8776250536940455,0.6853138686532867,0.8672011706265378,0.2955772307197343,0.9937216693682662,0.3231194019706656,0.10283808357352608,0.5335725533769218,0.6209190276469869,0.07328759966210796,0.8026429079624081,0.6010993562956152,0.9490858573330658,0.9340778661949907,0.4702759237983374,0.6012017920524413,0.3405740681782474
29,0.993444066939395,0.6966012224161443,0.8613521277733124,0.06990339425259107,0.6561078098284475,0.2942254544887287,0.021589188859121866,0.002134276198553109,0.5681185964265176,0.7047969787829015,0.6019679639124994,0.726895856221207,0.42620020520149027,0.91356180175445,0.4444945097270979,0.829670315534108,0.2682067045862281,0.9079814042361729,0.6621110414698101,0.8133509570801125,0.5588224917875908,0.4472513873457352,0.01163563738500839,0.7699533708936992,0.5574675798924501,0.47346443620836953,0.3190389941407864,0.5772418217821058,0.7034319577968468,0.813233429560752,0.9250806290609069,0.3249745454143804,0.5932137617719009,0.795618943042654,0.5221202713642932,0.9978057828557756,0.4542921330541174,0.45598489050259305,0.8410728255635578,0.8793146811523653,0.9237665196606452,0.06255294106613907,0.568698158599286,0.44845210150878934,0.11781860787759557,0.6398790010540877,0.08508725504320203,0.7929356561613513,0.9780645345900982,0.39041265209721276,0.1411145645470746,0.9365507283170557,0.6103445366559916,0.8127626373196835,0.24790672736725772,0.028086125926206407,0.8250875374089005,0.6698922303003128,0.8310708178275599,0.16722905974712565,0.10684894936071831,0.2831947701465466,0.40469383863907016,0.1640211821246077,0.07835056188898715,0.3608017192757558,0.035915112009424544,0.47246227889350123,0.01899235202902494,0.7452242588493798,0.7896774210734634,0.4242794002729834,0.07797502187523053,0.6235300372566259,0.15168344091603558,0.9566620120149376,0.9347016777549689,0.08800022776539418,0.3510986578108789,0.9812916145103463,0.45137752760767225,0.6829953517002738,0.6196161307862759,0.8523135554129647,0.1978792844181173,0.5602311170373586,0.9913195275759693,0.03259695468738344,0.7246053681058475,0.9984678138812391,0.45004438832350446,0.5272264301038813,0.31280256364650016,0.2271359607522706,0.10250419962289947,0.0349294224914769,0.07591007024995666,0.6011128527090319,0.8078037071946341,0.4362927991634077,0.29229945021715364,0.3825762993771624,0.22249060571186163,0.1298125496406436,0.22420929364267383,0.05108928660166012,0.9716139653361574,0.7194482906757161,0.2538550959235035,0.9937447635307832,0.37370976650593934,0.2555984591641126,0.8576984061366206,0.15617425746459368,0.8610572032185413,0.20865071589689344,0.6118236418235292,0.43512535692516563,0.8850793906120131,0.7978088847299473
30,0.06028308727678433,0.037314501483646456,0.9351205080698912,0.19750881865361192,0.6483488670420583,0.403275655527626,0.5414965028982893,0.9563929294436594,0.2903030039066783,0.5010657104959853,0.11886478895862485,0.6953137286544137,0.6496319680654695,0.27253351667546266,0.3897420030401402,0.42602923097081213,0.18431365015037982,0.28097304010080204,0.026247775111769678,0.6761541954449164,0.03582722604052624,0.3695065800031362,0.4944287865942545,0.9528476363618168,0.029356468986263096,0.2128972479310064,0.8123523879770324,0.015206370593031537,0.182914439488696,0.5666936992692742,0.5131760040303475,0.2972189216574266,0.48002907989669696,0.4322822520332068,0.2592767065351972,0.8049633705171406,0.7019743870837899,0.49256339649318126,0.7332992969016902,0.3938145683836146,0.013877058231985373,0.3042478283121043,0.1443032341642867,0.05247929673326335,0.39972809912900875,0.21851037601357925,0.676375163858174,0.40578169430099686,0.21762638897016906,0.8506320297665574,0.36913878607049866,0.16674775407506326,0.9761989557880809,0.020649043413186075,0.8333552902419288,0.17964936306233703,0.3140815246476474,0.8411261371654252,0.4064902253852922,0.42533551680795734,0.15987667123212013,0.9333652887523765,0.8066954930222178,0.20690032885632437,0.3203138607688474,0.5821460709572646,0.27295771403877,0.49020032586542805,0.6469026605556889,0.8497681670229985,0.9057273526527361,0.9135228617711487,0.24919313916569075,0.38365225118740043,0.04165051689818067,0.10063374625285793,0.9583908623546394,0.08868012802526781,0.6106735819570241,0.16028138643568524,0.5288483512579029,0.7222522162396934,0.6780998594663621,0.968191752601635,0.3502858361056934,0.5515720881171187,0.42154714639105006,0.9074716308035276,0.033540247741746354,0.5649580063116209,0.659736361400861,0.2469058194435323,0.37801337748772224,0.7349591347299018,0.1428050945072853,0.12048997826610519,0.5451163543897528,0.5163757646456933,0.010850749699555573,0.20582742613514537,0.15964330583372666,0.06707744752194378,0.35211810985370784,0.8346838977096632,0.894541226357533,0.17196940783562453,0.35601654152861295,0.2048821833945822,0.4595948316202122,0.8086092549548275,0.10636392929686078,0.2435096488283912,0.6233938129028039,0.1747971491240855,0.9383314644573444,0.5535925824429909,0.9329233178018433,0.02772385621596063,0.4797726404910043,0.4951480870690008
31,0.005078272736191991,0.23678010734272992,0.9733209923392029,0.4246936188678613,0.41329892893268916,0.8496999979196822,0.48900491381813715,0.3751944259344203,0.39583313461846836,0.45079922772288716,0.5628891185449358,0.31234930108078407,0.8847537854605761,0.5317626840725556,0.3523885752142979,0.14178849749274658,0.7920503512592828,0.3976797065120934,0.7011340866165456,0.6356485519381642,0.19122697987670667,0.8664372322170205,0.9318177307722098,0.008393797834203687,0.4541628967813679,0.6904688079488683,0.39415524950352765,0.7087280317985077,0.4403938436209992,0.7552213597314847,0.786437778648708,0.4025853176081148,0.5033851867699511,0.5499651932464353,0.4155142648904565,0.7309702627882066,0.23821753871997153,0.8804500370682559,0.787320828293217,0.6487095376910561,0.8747445712943462,0.8015620448057943,0.5358383526379222,0.2363514937153558,0.5729050378711396,0.8222882565539008,0.5634842256519825,0.6205994396811735,0.07312050415086502,0.7733978991643314,0.8929566945170495,0.7717434985815949,0.5743566628797279,0.04308294264274515,0.711051902133666,0.8743229552501748,0.9829891181414164,0.28112335821922096,0.6446465525411824,0.7181112569207365,0.8241128948645812,0.8422031431175544,0.11422647476359082,0.1738816850353777,0.22828093790856363,0.15478383270007245,0.29220960071396296,0.5710103566277481,0.9004023249536741,0.7141461814966495,0.017871486192030606,0.6169396093379245,0.7500373200765995,0.16706638363175208,0.9330401024210706,0.07941613439436268,0.32711949167510923,0.7635978224296346,0.608795579561804,0.7641225472350007,0.3509091356247457,0.9731758146439791,0.838900217039751,0.6415966342116629,0.061470220888944826,0.13415293708268516,0.11015888500280147,0.9628436539930484,0.34919540270984784,0.28279248919419164,0.11580786191008019,0.11620865113738044,0.9950033152676071,0.6167292455650822,0.8206582992738346,0.05143341861832329,0.6523328527362087,0.9904014859531561,0.8347044901000961,0.873699071447604,0.3255252468882387,0.8091332833765598,0.5207201632955268,0.9670862458966735,0.9568492721803469,0.4845953872017963,0.9404385005874077,0.6068688853368476,0.8214649395657042,0.10192471487870058,0.25561275456035837,0.334795178033094,0.2950868669006803,0.7668366824779498,0.6847569668034083,0.1262855201294194,0.7344902736419706,0.39365447048257796,0.9582035354940323,0.7974839216354714
32,0.5020685006564913,0.756514119951873,0.2997558883774112,0.7182909787208098,0.8511216945249096,0.10952761721841497,0.6992736599126136,0.05858108210064794,0.9487498987193302,0.3201958483696482,0.4806787367969859,0.2764051244987288,0.40904109395124144,0.9133486525942537,0.6174039199203806,0.20536242715540698,0.5319352583170037,0.8533658867832349,0.6832976454126828,0.8398717305468216,0.24344315231142843,0.5457947463053878,0.4859843927748725,0.15500039810791055,0.7220643336572043,0.8398615290215664,0.7360840067726214,0.32597082292394775,0.6712477307000927,0.828292707218234,0.08577063508487959,0.2500637770850349,0.37482247016645776,0.7479954628579373,0.2059896931449916,0.7617025328368211,0.17170957461493297,0.5358949646535708,0.5645257128249316,0.7036259152487866,0.9311802580123454,0.9344320832788872,0.6756991560859295,0.4466699503503647,0.7533655272814564,0.7246275257529914,0.6427945301380975,0.20069944612971724,0.28448299320892023,0.529429376814398,0.9905671867470965,0.025389964397527054,0.6877809407378782,0.8619742694609878,0.9533591068473835,0.26198437827676113,0.701023206367639,0.7643203573339765,0.30775083937403,0.4159954019454315,0.7160889755041303,0.5239580645919093,0.47129288509725564,0.6018218186339608,0.7770302384862702,0.4787975962265322,0.8446240109027097,0.7124392222693059,0.9855621165431719,0.8053993733885276,0.031230516653260487,0.9809548552348325,0.7056184784379064,0.23700325679925616,0.9384397243528394,0.21185666249498736,0.7829235694582961,0.1659285133025571,0.9590573438555958,0.8957778432637441,0.06929134916761903,0.3313669940329763,0.7468899256184562,0.09532275012662594,0.660756290820182,0.9245947261398435,0.993354915783737,0.9497809574763759,0.6892380136572814,0.6717249605844827,0.5463769135506312,0.45308807576867516,0.7809943208346506,0.32817166974522716,0.8539883154711125,0.3406547466509874,0.42014335178601003,0.8531743713285665,0.6343028648058211,0.020376723456585255,0.07050649768021666,0.34380839950877573,0.18265670246622567,0.2635377776103983,0.5699781086409857,0.01910380014801527,0.8497872291605837,0.45076695540558886,0.6105680832196391,0.5322704713956494,0.4445166914591049,0.9972796476706984,0.4851941311927003,0.7341660146429771,0.7409370515895392,0.9442125871494406,0.48345783662362474,0.6905755291898891,0.6796351480537055,0.38755914309263273
33,0.5326889949210477,0.740092044844871,0.6165479409010279,0.06234545865400398,0.1558274551899994,0.19916183189543135,0.7841864786103615,0.04055420949322419,0.045877604534009575,0.3561393618953149,0.37462624883601603,0.12177079876503838,0.13053234041882333,0.4644034806814331,0.15984834213072918,0.4177511472486539,0.2716530392939731,0.00888910376328722,0.525198387844812,0.2425716063012998,0.7856386240521104,0.143578563711805,0.8797982014305766,0.23226835415398073,0.16102445092457263,0.9345695059704199,0.13228623671695483,0.4030499259793847,0.711719676665315,0.27265411016446783,0.4056236599041998,0.16593992469250352,0.5745316156082355,0.5942518224874457,0.1832767235536109,0.14267277898645614,0.824160931724741,0.5795172542871455,0.5633488454731823,0.40373628109686144,0.5774339076335328,0.004507516996058336,0.1924701045854076,0.8325330130316524,0.12554049042780369,0.5405160592495286,0.6040428849224933,0.10019132339150538,0.82025292270352,0.14477887473735807,0.6097613115475666,0.010523573181317358,0.5548882739436131,0.3636344959612833,0.26498066360561967,0.32269339677679765,0.07056059021065653,0.12607887661321526,0.3065415344639799,0.4009629734302609,0.9175403651260617,0.19200571787616738,0.02831760062450328,0.7759034271447892,0.5453509742168484,0.7507983154949728,0.41897106444676746,0.8208704019488172,0.8945726040969256,0.6511347365582393,0.014225117657150843,0.9171972827123493,0.19675168045632951,0.7280038726586546,0.030681950245211698,0.5979042117887124,0.8062948331970717,0.5081495454267301,0.9242250000526314,0.5785339334280553,0.15545820835871704,0.8038416113880429,0.08466112928795044,0.5865730983224101,0.8584992630301294,0.3757776370497953,0.19060650751491948,0.7178421590804982,0.42326699948220536,0.8632647156178566,0.9055353933621098,0.5010768457080386,0.7129644556443456,0.41100155775479774,0.6756253923526947,0.009226411381559219,0.2760959475696526,0.018283086034362905,0.650204064574881,0.39862939324830804,0.22139668418470582,0.9992232603503044,0.7997186945251247,0.21544315107460477,0.3075868495213494,0.6362143834873204,0.3559469681165698,0.5072805555227076,0.6759788473820498,0.24926635807144926,0.6235583502437102,0.5483862564005217,0.38154206706842075,0.40467370465937835,0.024747870829032848,0.6759363347940253,0.07127620342943175,0.8588477682161764,0.4763551258364588,0.1565820528543036
34,0.4165873083762366,0.15409037411188542,0.92363357597098,0.5470403863572122,0.8568107123175578,0.6640006766707711,0.29171207862431536,0.2727392514925132,0.4958558531891837,0.30379120056405307,0.323043707668656,0.8833390578655433,0.29329216910615485,0.29623358486289175,0.4559424872742186,0.8044747361478546,0.2883581745191979,0.014117540429733677,0.3082262150989844,0.6642318644101856,0.021901167268626565,0.44264442763288114,0.28860342732007005,0.4938223523431857,0.5362459752210821,0.2676402362107385,0.19991548408933124,0.5856349064499949,0.49341761714152543,0.02938926762179994,0.27369815844672984,0.2083852953459402,0.327685581648816,0.16744169140556542,0.3192196664404757,0.8240786983612008,0.7310240458736141,0.36047191030891146,0.5628129301130641,0.1346785065843331,0.7831700891378522,0.19570413055575975,0.46818668469531066,0.8950076841325794,0.533404647147149,0.1893601062023289,0.6486734639644817,0.749672343656768,0.7683942176620049,0.5361937459571466,0.14915646457055398,0.995706582641565,0.729772086326294,0.8329786299032738,0.26272819189142016,0.7572623443973623,0.009569538127896626,0.6326864013601758,0.1526973538737465,0.6232446909219461,0.714955861690518,0.8635200093512588,0.5260998434580073,0.27793366208653536,0.3064435384036083,0.7312053798057861,0.25098744150167906,0.1696287241015575,0.30073382049923225,0.0275049928923351,0.2704772730916978,0.04478020915999581,0.33975706584325216,0.35782519821711045,0.38180555741896793,0.43329122678462095,0.4745983012741085,0.7074573360516505,0.33835558883350403,0.3188966395874131,0.5415075964418306,0.8103361634051467,0.8862494523821676,0.7867146947994254,0.7503195897371915,0.21418154186122806,0.7190635231144099,0.9493200934132753,0.26788246695354445,0.6357041765968411,0.2565641395698285,0.7250096517223346,0.8086131033050915,0.7922248614289823,0.9337411154471944,0.036641155082001275,0.7954716342453243,0.6598677457371364,0.3130628116713876,0.4924028373251529,0.8936732789112223,0.649393684621597,0.35584601075502986,0.8921903053129316,0.8586154976754243,0.9059309858782111,0.4638108301404962,0.4666548949602982,0.7042385059894146,0.08864058754066961,0.7234339082645138,0.9986156074398781,0.5541433045839478,0.7192059527023501,0.4171499794992909,0.8268152470318174,0.5083039351075418,0.8417787009589888,0.6389370692521685,0.03508305958606994
35,0.36566202800275316,0.3295799364025881,0.11633027289950737,0.5595206565610011,0.7698914380556758,0.5025706665609604,0.2282521576735932,0.2261103446106837,0.2869582237008622,0.6997307862539821,0.2891212036654127,0.441487497477536,0.15833377753019762,0.06343619236860687,0.030981252602100606,0.8304499360595967,0.22915553041011838,0.8807613333340983,0.6055630687106098,0.7708945798660585,0.34195411274340926,0.7642273193457464,0.26436958147241585,0.830388668094007,0.7142287856519514,0.3405612249810842,0.8645404677311228,0.9886004692609902,0.7059838956274732,0.8926123674495273,0.9423404067424158,0.6848645743714774,0.5855096685334882,0.5287016546463102,0.8283580496784021,0.8183837675105741,0.9389554757218328,0.07354596891850351,0.30663605577095276,0.48088170119500795,0.9124714935839697,0.6410555431250946,0.8450766863630597,0.9321641355199741,0.938005530714849,0.47289655452525947,0.9500636214305752,0.9426859649740874,0.3735583927866519,0.389465828734055,0.5801352618367926,0.8004054120826009,0.25135424803288253,0.6937403276607806,0.48951398964799286,0.4263505294119587,0.9019435943428104,0.808014238732042,0.1527988669652114,0.5869600648981258,0.815266950174111,0.8336729531761206,0.03955273210034327,0.44818718731092844,0.7286682631036866,0.8659493647008915,0.08540983178163153,0.42113716614185825,0.2691339779151092,0.6316381315639528,0.12265881492194286,0.31398707500585454,0.8973363362642827,0.8064576894596573,0.49526980401637777,0.4003257644689514,0.9389826813390483,0.9834027000858426,0.31781179668266146,0.11355635433753919,0.2799946254830439,0.013451638943148603,0.3632741823292931,0.4609303277455655,0.21851193074363529,0.24270274965388805,0.4047260240595638,0.7876289027187905,0.6462884283177894,0.4679809689425819,0.4147897869557736,0.9041125917711044,0.8725727588137597,0.1458650829324556,0.5418673742193194,0.4658471709638603,0.5210991636542857,0.910232482155619,0.5533574058785069,0.9535807159809851,0.6246784052150741,0.9656836126185059,0.826303538097256,0.13904687743275657,0.037684254116200466,0.7203321209116286,0.8386751841551814,0.9692956284393155,0.09428126416641558,0.5667986618609194,0.2696334291193725,0.08910413241160497,0.16986153708637686,0.20286136505124774,0.8175024779175734,0.01888483459116652,0.17656446787781,0.7855868475005865,0.6401562716692898,0.05412848824522343
36,0.8734374512689632,0.17055103815466266,0.15678642787432528,0.14040015239813608,0.9938845209414335,0.20112841145625127,0.9379155062974343,0.9483775274018533,0.657540212929559,0.38765748934143596,0.646985699813767,0.5512423173008534,0.18959173676916508,0.262254682708863,0.3571608174728076,0.6944673504932495,0.6489146825832719,0.4935917109607283,0.30980984583568205,0.9307412915085267,0.30987944468686146,0.714993158172534,0.5331345024807698,0.9233788165621803,0.05842764025957248,0.19646602574762628,0.511880109808422,0.6852023667521998,0.7517851972378072,0.9115899064930513,0.04080569182746108,0.5864354591189195,0.13383225436766122,0.9601222230559463,0.9235322853103489,0.2927795127138557,0.06881546101670588,0.8188915854562041,0.5655288651766304,0.7041503710617029,0.022124445654754576,0.9689860947060506,0.3204834233664885,0.5649495911020868,0.4883306721703413,0.6834323115260773,0.9937164368587015,0.8511969935703797,0.7234318038747034,0.4603783707577259,0.27759054943607575,0.6100434840085412,0.9877826998225652,0.5364597153142541,0.45040071440730367,0.15528272101321605,0.19356861108884826,0.7912791687700572,0.494293260804749,0.5704162892494832,0.31443775486053616,0.5459329311270265,0.4615976534952245,0.27855824592533573,0.9504464105911485,0.7605808873875861,0.8181835788228939,0.9766245529728416,0.9797542245029529,0.5767789495216672,0.832940147273993,0.7305596657795264,0.19320806421079006,0.6531824052742358,0.8529558864734851,0.4442624401444504,0.9579055174723938,0.1478672911038682,0.8238797450408081,0.6191079002000514,0.15378523301123914,0.47003460841911593,0.750532974410342,0.7009623153511335,0.5988342207553112,0.6648516582173846,0.913398958718179,0.20879448533305522,0.9125228056846907,0.39080804137962555,0.0309794093818484,0.2540773293822246,0.8536995312599909,0.5348471289954875,0.8866114863307214,0.2553796474777684,0.08409596888213122,0.7518011765697538,0.3024070271669044,0.11115100652033938,0.5534919501827185,0.1631661163781123,0.3853934584774459,0.3335052406448006,0.23123436089653626,0.7010646516555838,0.2853860963903203,0.43692998986793685,0.6530085923258542,0.7600211160406716,0.20165133111882083,0.09577231142078346,0.5545571668499597,0.8192541976843347,0.8333974065368763,0.5794260406111815,0.5419140819206897,0.1163207131885321,0.4599863762021129,0.5478392493512885
37,0.4030559978888185,0.9153252595111492,0.8588927094250991,0.928409329640695,0.9510969709954717,0.7428977629952319,0.3165221370076734,0.4093443205389997,0.8668628320812787,0.055202614158401,0.6084593760218948,0.631173459203693,0.7760784729180217,0.41933581770083495,0.0181058029268496,0.684774886081643,0.14365924623298532,0.5928115166545143,0.13813278778471516,0.010622184719792815,0.632889774101699,0.47071590187047563,0.1008879875289519,0.21514078872974018,0.9176693378723658,0.6180331191588935,0.3172338010966962,0.5797939382620239,0.5935361067147462,0.866825457991643,0.49375362305294035,0.6026220861899396,0.2694275425647744,0.6505915244456026,0.49966677420645655,0.9208458077505305,0.8906324929116674,0.6145889176529505,0.2939079069160524,0.12792817387827016,0.724341579898712,0.4050784342940066,0.4992659154512611,0.7290970223705149,0.21640999832768426,0.2912958768097449,0.34392894938516494,0.3305995291073148,0.14916189092369825,0.391357386737444,0.026265905131724665,0.07199248360743193,0.3352213144490741,0.6203397137618484,0.02184899214135716,0.6964044282880213,0.8989476791748428,0.7253928065313374,0.9944144049923195,0.29274187310011535,0.9120649339731824,0.8443963571996302,0.1748012022930442,0.8134317282591976,0.6398616842497765,0.07772722467558324,0.9665965872912304,0.11601049506162298,0.0825893372044264,0.8462893772031413,0.7429982668243129,0.38707855485793885,0.4220831455066383,0.4621338022586965,0.25954936187188515,0.7450393427055065,0.4111194167493947,0.8775386367648007,0.30811833609919703,0.9080067840664626,0.5567096055458876,0.41000545640335917,0.5485744111734633,0.3979303226843257,0.6582585401467299,0.10931436762919267,0.26741596048733485,0.832895327674725,0.3803745844051263,0.9660523307754499,0.5923106997924111,0.7972286792953336,0.5528646961600264,0.8343013192384251,0.8365157655357554,0.5324783322483256,0.08755516154916132,0.7824543258506342,0.9657997600561714,0.8608137640047523,0.661350481528314,0.8663813380644702,0.44604154127531637,0.9896346138931522,0.7934453349617,0.8332573573791322,0.15491598752987534,0.4966565423674374,0.8514600402794049,0.06263403645730481,0.7357799297812532,0.4009584739595923,0.6107079064801101,0.18172261078669094,0.6443663767922526,0.5946924075514712,0.9195272669717675,0.7402070789743663,0.6334939394477559,0.5223703513833471
